300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87007976,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008526,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008527,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008528,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008529,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008531,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008532,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008533,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008534,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008536,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008537,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008538,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87008539,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87009318,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015211,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015230,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015231,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015250,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015251,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015269,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015271,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015272,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015273,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015274,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015275,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87015276,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099612,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099613,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099617,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099618,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099619,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099620,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099658,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099660,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099668,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099670,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87099671,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87100067,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87100068,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87100069,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87100087,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87100088,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87100089,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_ALR_87100090,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_BCE_68000174,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KFM_86000134,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KFM_86000165,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KFM_86000166,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KFM_86000207,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KFM_86000225,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KK4_13000192,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KK4_13000258,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,S_KK4_13000275,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBCD,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBD0,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBD3,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBD4,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBD5,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBD6,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBD8,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBD9,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBDA,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBDB,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBDC,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBDJ,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBDM,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBDN,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBEX,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBL2,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBL3,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBL4,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBL9,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBLB,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBLE,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBT1,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TBZ8,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TCOM,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TI-3,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TI57,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TI5CN,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TI5W,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TI73,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TI76,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TI94,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TJ01,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TJ04,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TJ06,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TJ08,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TJ12,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TLL4,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TLM0,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TLR3,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TLR4,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TLR5,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM03,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM09,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM13,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM19,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM22,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM30,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM33,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM39,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM43,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM49,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TMB1,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TMB2,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TMR1,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TMSA,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TMSB,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TMSC,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TMSD,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM_53,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM_59,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM_60,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM_60A,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM_63,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TM_69,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TO03,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TO07,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TPM4,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TPM40,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TPM7,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TR3P,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TR3Q,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TR3R,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TR3S,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TR3T,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRM0,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRM1,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRM2,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRM3,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRM4,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRM5,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRM6,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMC,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMD,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMG,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMH,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMQ,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMR,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMS,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMV,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMW,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMX,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMY,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRMZ,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TRS_SEC_ACC,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TS06,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TS08,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TV21,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TV46,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TV50,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TVDT,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TVMD,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX-2,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX-3,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX.3,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX23,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX24,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX25,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX26,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TX76,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TXAK,,X,,00000
300,SAP_CFM_TM_TRADE_CONTROLLER,TR,TXZI,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAAPB_LAUNCHPAD,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYADRF_FILTER_BO_FPM,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYADRF_FILTER_POWL_QAF_AC,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYADRF_FPM_SEG_FLTR_POPUP_AC,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAIBO_WDA_INBOX,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAMDG_BS_MAT,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAMDG_BS_MAT_MC,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAMDG_BS_MAT_OVP,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAMDG_BS_MAT_SEARCH,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAMDG_BS_WD_ANALYSE_IDM,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAMDG_BS_WD_RSI_DISPLAY,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAMDG_MONITOR_CR_PROCESTIME,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAUSMD_CHANGE_DOCUMENT,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAUSMD_CREQUEST_PROCESS,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAUSMD_CREQUEST_PROTOCOL2,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAUSMD_EDITION_CREQUEST,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAUSMD_FILE_DOWNLOAD,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAUSMD_WF_NAVIGATION,,X,,00000
300,SAP_MDGM_DISP_07,OT,R3TRWDYAWDR_CHIP_PAGE,,X,,00000
300,SAP_MDGM_DISP_07,TR,APB_LPD_CALL_B_I_TXN,,X,,00000
300,SAP_MDGM_DISP_07,TR,APB_LPD_CALL_TRANS,,X,,00000
300,SAP_MDGM_DISP_07,TR,DRFLOG,,X,,00000
300,SAP_MDGM_DISP_07,TR,DRFRSD,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAAPB_LAUNCHPAD,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYADRF_ADHOC_REPLICATION,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYADRF_FILTER_BO_FPM,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYADRF_FILTER_POWL_QAF_AC,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYADRF_FPM_OIF_MONITORING,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYADRF_FPM_SEG_FLTR_POPUP_AC,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYADRF_MANUAL_REPLICATION,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAIBO_WDA_INBOX,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_DL_MONITOR_CONF,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_FILE_IMPORT,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_MAT,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_MAT_MC,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_MAT_OVP,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_MAT_SEARCH,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_WD_ANALYSE_IDM,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_WD_ID_MATCH_SERVICE,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_BS_WD_RSI_DISPLAY,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAMDG_MONITOR_CR_PROCESTIME,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_CHANGE_DOCUMENT,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_CREQUEST_CREATE,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_CREQUEST_PROCESS,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_CREQUEST_PROTOCOL2,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_EDITION_CREQUEST,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_FILE_DOWNLOAD,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_FILE_UPLOAD,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_MASS_CHANGE,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAUSMD_WF_NAVIGATION,,X,,00000
300,SAP_MDGM_MENU_07,OT,R3TRWDYAWDR_CHIP_PAGE,,X,,00000
300,SAP_MDGM_MENU_07,TR,APB_LPD_CALL_B_I_TXN,,X,,00000
300,SAP_MDGM_MENU_07,TR,APB_LPD_CALL_TRANS,,X,,00000
